content,主题,故事,人物,影像,效果
从《分手大师》到《恶棍天使》，邓超&俞白眉的组合似乎就成了烂片的代名词，但《银河补习班》却带来了惊喜！内容和立意并不创新，描写屌丝父子逆袭、素质教育VS应试教育的影视作品多如牛毛，可它却带来了不一样的效果。电影拍出了韩寒的味道，笑点自然而不低俗，金句富有哲理而实在，数个场景和对白仿佛带我们回到了《乘风破浪》和《飞驰人生》之中，笑中有泪；电影也有《长江七号》与《我不是潘金莲》的影子，引发了众多反思和共鸣，更牵出了不少社会的阴暗面和人性的丑恶。再加上时代的情怀和关键细节位的前后呼应恰到好处，看得是津津有味。当然，不足也较明显，结局太彰显正能量，部分细节过于理想化，某些剧情的走势也较造作和狗血，选歌甚至还不如《港囧》……不过总体而言还是一部相当不错而又有教育与现实意义的电影，适合一家大小一起观看。,1,-1,-2,-2,1
"很好哭的一部电影。
泪点和笑点一样自然，
成长，势必伴随着汗水，泪水和欢笑。
90年代的回忆，岁月痕迹。
中间时，父亲对儿子说，爸爸是第一次做爸爸，会犯错，对不起。
结束时，儿子对父亲说，儿子是第一次做儿子，对不起。
我想对这个世界说，我也是第一次做人，多多包涵呀[作揖][作揖]
春夏秋冬，这个世界很美丽。
酸甜苦辣，这个人生很美好。
时光酿造，百感入味，我想做一个引子",-2,-2,-2,-2,1
这部电影是有能量，有温度的。邓超曾经说过：“电影在关灯之后特别像一个仪式，你都不知道你和世界上哪个角落的人来了一次隔空的握手和拥抱。”希望更多的人能通过《银河补习班》得到更多的握手和拥抱。,-2,-2,-2,-2,1
科学有民科，教育或许也有民学。片中邓超饰演的父亲为了反驳主流观念里的教育据理力争，可最终影片中的解决方式却是用鸡汤与煽情糊弄过去。年代感基本为零，全靠金曲串烧和新闻事件作为拼贴画串联。也是因为对时间跨度上的掌控能力不够，剪辑上的瑕疵也很明显。与应试教育这一主题不停穿插的，是航天事业，或许还有满满的求生欲。作为演员的邓超，是值得肯定的。但做导演，是一件需要天分和资质的事。,-2,-1,1,-2,-1
片子的问题确实不少，时间线跨度大导致剧情很多地方衔接不流畅，很多情节说不通（比如逃学看航展），有些配角就是为了搞笑，没什么作用，有些台词说教味也很浓，但是这部电影我看到了主创足够的真诚，他们为我们展现了父子亲情，几处地方直接击穿了泪点，他们借马皓文和阎主任的赌约去探讨教育，家庭教育和学校教育的作用，应试教育的利弊，我们需要一个什么样的教育？一味地上补习班冲击清华北大么？这点我也很感激我父亲，没有强迫过我考高分，让我去找自己的兴趣点，可能很多友邻的评价都不会好，但是我还是想推荐一下，可能会有自己的影子。配乐上有不少经典老歌，白宇太空营救那场戏的配乐紧张到爆，而且表演上没有前两部那种尴尬，演技基本在线，笑点穿插上有时候有些突兀，不过比邓俞组合前两部电影好太多了。给个鼓励分。（8.5/10）,-2,-1,1,-2,1
零星。在演员的专业素养上，邓超一直是令人尊敬的，即便因为综艺节目被很多人戴上有色眼镜，我依旧认为他在表演上可以做得很出色。然而在导演这条路上，并不是心诚就会灵。那些对于教育方式的良性探讨、父子间的情感羁绊，被一首首强塞硬套的90年代金曲毁得一干二净。个人延伸到社会体系的判断、解构呈现，变成了演员到导演工作属性上的巨大鸿沟。,-2,-2,1,-2,-1
"一出“中国式圣父”的纯自我感动。
碎片的叙事配合省事的老歌BGM用符号化的人物通过故意的戏剧冲突扔你一脸春晚小品级别的煽情。
人物单薄的像飞船特效一样假，所以呈现出的感动也就充满了算计。",-2,-1,-1,-2,-1
很可惜，绝好的题材，本有可能成为又一个《我不是药神》的，却被拍成了一部爱国主义鸡汤片，如果换了是陈可辛来拍，怕是有机会封神的。,1,-2,-2,-2,-1
剧本就不多说了，摄影美术剪辑表演都是灾难。所有道具包括航天器都带着低廉的塑料质感。画面质感也丝毫不能凸显不同的年代感，于是只能用金曲+XXXX年字幕卡来表现。对话戏剪辑混乱，刚上天之后白宇在航天器内爽朗一笑这个动作剪成了至少五个镜头，然而下一秒相安无事？？决定一部作品是否合格的一个关键因素是群演是否让人出戏，看看这里面那些群演工人都是一副赶紧结束的姿态。也没管那么多，关键时候就用Hans Zimmer的配乐煽情呗。本片是近几年“国产大片”里技术方面最不走心的那一批。,-2,-2,-1,-1,-1
对应试教育的聚焦思考，成为了《银河补习班》的现实主义之笔，但遗憾的是邓超在这部自导自演的电影中，既没能成功的去塑造一个真正的父亲，也没能对应试教育以真正的审视，而脸谱化的人物，刻意制造的煽情，都使电影创作的只是一个自诩手握真理，品格崇高，预以绽放万丈光芒的神。,1,-2,-1,-2,-1
太差了 节奏 剪辑还是立意都让人失望。宇航员对话时一个笑容切了四次 太零碎了。另外 电影表面上是讲新式教育 然而这个爸爸行万里路长见识的解放天性教育却是为了应对考进年级前十 矛盾又可笑 这脱离课本的方法不管是那个年代还是当今甚至是没受应试教育荼毒的外国都太超前了。再说了 好学校里从年级垫底考到前十 要么孩子本来就聪明要么死读书。电影好几次强行煽情也是尴尬 一是淹水二是小树林被打三是揭露疯子身份等 这几个片段从实质上根本就是割裂“教育”这个立意 脱离主题独立出来强行让人哭 只觉得有点滑稽。顺便问下 宇航员这个剧情是有什么意义吗 又烧经费又累赘 特效又不好 看得真累。其实邓超不差 眼睛里有戏 只是俞白眉真的太坑了 希望邓超早日脱离他的魔掌吧。,-1,-2,1,-2,-1
（重要的事先说：能不能不要再消费张国荣了！）终于知道为什么在这个暑期档纷纷被撤档，本片可以活下来，根本就是《改革春风流行金曲联唱》+《流浪地球前传》！根正苗红，还有吴京！电影很笨拙，剧本很失败，硬叙事、硬煽情、硬鸡汤、硬说教，不接地气，角色脸谱化，空洞的叙事内核使每个演员都很尬，变成了情绪式表达，节奏太拖沓，废章多且重点散，笑点泪点铺设较乱。这已经是邓超和俞白眉第三次合作导演了，可是两人在合作以及自己分工上都没有太大的进步，依旧渗透着不知道从哪来的自恋。俞白眉到底有什么闪光点，让邓超这么迷信他！年度烂片谈不上，但是年度最会伪装的烂片一定是TOP1了！,-2,-1,-1,-2,-1
"147分钟对于这个题材来说，有点略显拖沓了，有几场戏是删掉也可以成立的。表演方面，任素汐演的夸张了，演小高老师的王西也太像郑爽了吧，关注后续发展。扮演中学时代的儿子小伙子挺自然的。
寂寞叔的配乐一般水准，有些配乐的不克制就像生硬的搞笑桥段和意识形态宣教一样令人生厌。
总得来说没有完全垮掉吧，可以看一看。",-2,-2,-1,-2,-1
“你有两个爸爸，怕什么？”呵呵，在这个“拼爹”年代，其实不该这么煽情的，邓超的表演没的说，入情入心。可惜毕竟是一个主题先行的国产大片，主打父子感情牌+批评僵化的教育体制，顺带沿袭了《流浪地球》的大国科幻情怀，年代符号成为生硬的点缀，怀旧金曲大串烧有些突兀。可是能够做到这些也已经不错了，邓超说出了不少金句，“假如没有找准靶子，整天练习拉弓有什么用。”ps Hans Zimmer参与了电影配乐，意外惊喜。,-2,-2,1,-2,1
邓超和俞白眉的脑子突然开窍了。曾经缺的“那根弦”回来了。影片很有质感，演员的演技都很出彩，太空场景的特效也算诚恳，配乐也令人惊奇万分。一个个讽刺性的故事，一种种不同的经历，这部电影也算稍有了点立意所在。应试教育可以造就人生，却无法造就马飞的人生。教导主任墙上的同学是否成功？影片没有对此进行叙述，他们的人生或许是成功的，或许不是。这部电影批判应试教育，但它也没有否认应试教育。“算我求你了”一句，一次都没有成功。就像在洪水面前、在外太空的险峻面前，你只能靠自己。没了这句话，你会发现，你每次都是成功的。影片先告诉你马飞的人生，再告诉你他的心路历程，你会发现，原来谁都不易。影片先告诉你马飞的人生，再告诉你他的心路历程，你会发现，原来谁都不易。我不强求你喜欢这部电影，因为，一部看似荒诞的作文，会有人打满分，也会有人打零分。,1,-2,1,-2,1
一颗幽默的催泪炸弹，真性情、不做作。在丧偶式育儿、诈尸式教育时代下，要不结尾有点拖沓，它差一点就是最好华语父爱主题故事片。,-2,-2,-2,-2,1
年代感十足，国产四星水平，但因有我喜欢的白宇所以多一星。泪点与笑点齐飞，超哥只要不搞喜剧那就真的绝了。推荐中国的父母们看看。最后，知识就是力量，知识改变命运，不要停止思考。ps京在这部里又瘦回来了。,-2,-2,1,-2,1
画面处理让人惊艳，那些如画风景栩栩如生、那些打斗的场面也是细腻、水平颇高；影片源于古老的故事，这次却另辟蹊径，他们居然要并肩作战了；中美合作，动画片整体制作偏美风，所以人物可能让你有些许熟悉感，比如女生特有花木兰的痕迹，但是男生怎么像胡歌哩，难道制作方看了仙剑，哈哈哈；不过瑕不掩瑜，片子值得一看，另外音乐也是让人心醉！,-2,-2,-2,1,1
动画设计在目前国漫里还是相当不错了，有些场景甚至有大气滂沱之感，让人惊艳了，而且音乐也贼好听，难得了！,-2,-2,-2,1,1
蛇能有多冷血，睡完许宣马上就说恩断义绝再也不见！纯正的中国风，掺杂着水墨和写意，阴阳五行奇门遁甲，形象和技术还是一如既往地好，在大银幕看见国产动画的吻戏和床戏，虽然故事里还是有不足，但是拍前史比翻拍正统《白蛇传》靠谱，最后还有一些点到即止的致敬，2D上映，也没用3D骗钱，是追光动画最好的一次！,-2,-1,-2,-2,1
既然是成人向作品，剧情也不该这么简单幼稚。还有什么轮回转世得道修仙这些廉价的页游网文不离口的台词极大弱化了视觉营造出的史诗感。画面质感和人物动作在细腻和生硬之间不时切换。不过法术过招的视觉特效真的很赞，尤其是国师布阵大战众妖的戏份，很过瘾，很有想象力，也很有视觉冲击力，甚至让我想到《最后的守护者》中对于艾格文屠魔的描写。在这个廉价3D横行影院的年代，很纳闷为什么有些理应强化震撼力的作品却选择2D，就冲打斗场面的视觉特效，我觉得去看不亏。,-2,-1,-1,-1,1
追光的动画一直在看，这部剧本终于靠谱了，几个人物几方势力的矛盾冲突铺垫合理而又层层递进，作为一个脱胎于烂熟传说的故事发展却十分吸引人，各种细节也充满了想象力的闪光。人物塑造也很出彩，小白这么主动还有情欲戏我超喜欢，斜马尾的毒舌小青也很带感，许宣居然能想到做妖精想必那一夜非常销魂……希望追光能把前几部赔的都挣回来吧,-2,1,1,-2,1
