content,主题,故事,人物,影像,效果
阴柔的陈坤与阴柔的秦昊在麻辣的地下火锅店里难得烈性地硬了一回，几乎成了英雄。但所有的烈性都在“洞”里才显得英勇，一旦走出了地面，整个故事又荒唐得软了下去。,-2,-1,1,-2,-2
电影把重庆拍得好美。故事很好看，最惊艳的地方是，陈坤居然能演这种毫不出彩的小角色。毕竟他可是个大帅逼。放任自己的脸被揍成这样，也是rio心疼，冲这种敬业精神我多加一星,-2,1,1,-2,-2
题材挺新颖的，主演都很棒！,1,-2,1,-2,-2
虽然后半段逻辑崩塌不忍直视，追信的动力和前史可以再铺排多一些，但整个气质和立意我是喜欢的。说重庆话的陈坤太帅了，勾起好多回忆。青春和语言是相连的。我以后要用方言拍青春片，决定了。,1,-1,1,-2,-2
题材和创意不新鲜，导演执行上也没什么亮点，演员表演也一般,-1,-2,0,-2,-2
三星半，路子和味道是对的，但故事还是有太多编造的刻意。模仿了韩国电影、老港片等一批经典，大略看过去还行，但细琢磨包括角色动机、人物关系、故事走向，以及对社会现实的挖掘等都颇有不足，青春怀旧部分更有点怪怪的。不过杨庆还是算国内很有希望的导演！,-2,-1,-1,-2,-2
你们一定会被愚蠢的片名和人设吓到是不是……虽然丑小藏獒从头蠢到尾，但居然挑不出太大毛病（从城市扭回雪村有点bug），流水线产品就是这么耐摔。一会功夫熊猫一会疯狂动物城，但只要猫王的角色是成立的，这部主打土产摇滚的合家欢动画片，其实还是可以交差的。,-2,-2,0,-2,-2
#19th SIFF#很早就看过漫画，不过影片跟漫画除了题目一样，半毛钱关系也没有了。成片质量不错，因为团队里基本没有什么中国人。怎么看都像是一部配了音的低配版的[疯狂动物城]（口型仔细看还是英文的）郭麒麟郭德纲于谦这个阵容也算很惊喜了。跟[热爱][蓝莲花][那些花儿]放在一起，有种奇妙的混搭感。,-2,-2,1,-2,-2
摇滚藏獒，对于曾从摇滚中得到力量，甚至改变生命轨迹的孩子们来说，是一次重温，重温那种惊喜、满足、无助、迷茫、勇气、直至寻找到属于自己的那团火的过程，谢谢郑钧老师的坚持，谢谢华谊的支持，谢谢指引我们的摇滚精神！我也爱你们，谦大爷、郭大爷、孙越贼胖子！,1,-2,1,-2,-2
絕對被低估的動畫片。離鄉背井到大城市追夢，是華人特有情懷的題材，如今在這部動畫裡看到了，頗為動容。儘管故事有些套路，但角色鮮明充滿趣味，原聲配樂動人，表現手法和搞笑梗都很有創意，難以理解居然會票房失利。或許是中國人普遍不易接受美式風格吧！期待《藏獒》在北美會有更好的票房。,1,-1,1,-2,1
剧情傻乎乎的但居然很完整。动画做得不算精致但至少流畅能看，细节很少但人物还算生动。狗尾巴随着节奏摇打拍子、指型还有猫弹钢琴的摁键似乎都蛮像样的。斗琴最搞笑，豹子可以用尾巴大横按。这要是个不低幼的正经音乐片该多好。心里打分一直在6还是7浮动，最终还是觉得没有那么好也没预想的那么遭。,-2,0,1,0,-2
风光片，人物剧情忽略会好一些。,-2,-1,-1,-2,-2
不敢苟同的价值观。但是演技好评，特别是女连长。跑圈有点雷人。,-1,-2,1,-2,-2
感动，郑招娣好看。,-2,-2,1,-2,-2
一星给郑招娣的颜值，一星给伊犁好风光，剧情实在毁三观，从抓阄婚配起,-2,-1,1,1,-2
主角太怂，演技浮夸,-2,-2,-1,-2,-2
挺好看的，这种叙事方式很喜欢。也喜欢那个时代的事情，中国在不断变好。演员也很出色，尤其是国庆那一对。,-2,1,1,-2,-2
摄影美术乃至演技都无大碍，剧本想讲的是个大格局的故事，可惜矛盾冲突都是什么高考、分快慢班、抢包子，那个去当兵的角色理应是最亮的一个，可惜用的笔墨略少，最后紫云被强奸的段落很生硬。王紫逸演戏真的挺灵的，期待。,-2,-1,0,0,-2
不朽的烂片，演员演技烂，剧本烂，主题烂。,-1,-1,-1,-2,-2
女主长得太像蛇精了,-2,-2,-1,-2,-2
剧情很紧凑，但是演员的台词有些剧场化，但是80年代的感觉完全出来了,-2,1,-1,-2,-2
优缺点都过于明显，演技、台词都是灾难级，奇差无比，但是剧本思路、服化道、摄影，都可圈可点，甚至拍出了史诗感。很可惜，也很奇怪的一部电影，导演的综合能力还是太重要了,-2,1,-1,1,-2
粗制滥造剧情老套，这种生硬的表演简直前所未有，男二一直苦逼哀怨脸，男一则一直是一个懵逼脸，女主眼睛无神表情僵硬像在背书一样，摔下来那段就是两个人自己在打滚，男主沙滩边头疼的喊叫像在杀猪一般。最不能忍的是那一遍遍重复单调奇葩的配乐，音量大而且旋律悲恸而凄怆，强奸观众的耳膜到最深处。,-2,-1,-1,-2,-1
就凭女主侧脸像刘诗诗，眼泪不要钱的流，给一星吧,-2,-2,1,-2,-2
剧照师出身的导演罗冬在摄影方面自然是拿手的，机位构图都唯美且考究，张叔平的美术设计和关锦鹏的艺术指导，也给影片的文艺范儿增色不少。但是故事并没有讲好，导演太看重氛围的拿捏了，导致了前90分钟的冗长，以及后10分钟冲突爆发的跳戏和尴尬。复古范儿的营造和BGM都不错，黄龄那个角色很婊很亮~~,-2,-1,1,1,-2
只是剧本本身缺乏一些细节上的东西，跟人物设定的局限，让他没有太多的发挥空间。很可惜。,-2,-1,-1,-2,-2
阮经天真的是史上最水金马影帝，从那之后就好像不会演戏一样，看哪哪别扭,-2,-2,-1,-2,-2
阮经天1星，路途见到妈妈那场戏戳泪点1星，叶童金小姐的人情味和黄龄kate的婊气1星，美术服装精良1星，音乐1星(1首似水流年就值5星了)，构图摄影1星，杜鹃最后爆发戏眼泪都没一滴扣1星。现世有人敢拍不太可能票房大爆的文艺片已经很不容易，豆瓣评分别再度低估一部算是用心的电影，5分给理想主义者,-2,-2,1,1,-2
小天的颜依然可以啊！,-2,-2,1,-2,-2
一没见情怀，二没见逻辑，三没见演技。前90分钟无聊到爆炸，后10分钟编剧玩飞了，影院里全是欢声笑语。呵呵,-2,-1,-1,-2,-2
电影讲述了一个男人和一个薄情女人（与一个老大哥）的一段情。影片很有怀旧的味道。阮经天是我见过最帅的男子，靠颜值和演技撑起整部电影。,-2,-2,1,-2,-2
对上海和纽约的视觉表现策略层面是好的，角色设置是好的，出国前的挣扎描写是好的，其它的都很差，旁白和结局太雷。场景和构图精致不足以通向“电影感”，镜头没有信息量没有景深也是然并卵。到纽约完全出戏，因为纽约对于我来说是拯救之地啊，再也没有比初踏曼哈顿时感觉更透明更自由的瞬间了。,-2,-1,1,-2,-2
这剧本上问题很大啊，苗侨伟是基佬不能拍但至少也暗示一下啊。描述了出国的躁动感却完全回避了动机，十分奇怪。但我想港一下，一个是黄龄的脸，一张最浮夸最俗艳的90年代脸，太劲了。还有美国的黑道，镜头一给过去就会变成890年代美国电影。软老师依旧那么苏那么可爱，对他的爱有增无减！,-2,-1,1,-2,-2
剧本演员烂，配乐摄影美术不错。,-2,-1,-1,1,-2
阮经天都没能撑住场子，烂片一部,-2,-2,-1,-2,-2
中外恐怖片大多成本低廉，制作粗糙，看这部电影也许会让你的看法有所改观，画面特效绝对的惊艳，制作用心，有大片的感觉。比大多数电影都要美，也比大多数欧美恐怖片好看。点映第一次见到心如姐姐本人，好开心。,-2,-2,1,1,1
不恐怖只能算悬疑惊悚，如果以爱情片的类型定义的话，完成度还是蛮高的，毕竟制作水准和演员表演都比现阶段内地恐怖片好太多。当然影片还是存在套路化故事走向，以及模板化惊吓点的问题。服装不错，片尾曲好听，影片还致敬了马徐维邦的<夜半歌声>。片中有句台词借古讽今，还挺亮的。,-2,-1,1,-2,-2
布景下了本然并卵。主角演技已对得起本片，但恐怖片最怕的就是让观众笑了，前半段残存的惊悚在反派过早现身后被稀释殆尽。漏洞多转太硬人设崩了~导致大家的动机只能用一个字解释--作。不过必须承认的是，当林心如第一次到大上海一脸天真说“大城市要套交情讲人脉”时我被那个眼神打动了，我想起了如萍,-2,-1,1,-2,-2
前半部分挺惊悚的，被吓到了好几次；后面剧情就偏向了儿女情长和复仇了，结尾的反转完全是败笔；林心如在里面的扮相好漂亮啊，当然映后见到的真人更是漂亮，关键是性格真好,-2,-1,1,-2,-2
林大妈不是玛丽苏就是假鬼片，能不能有点新意了？看看赵薇和范冰冰在干嘛？！,-2,-2,-1,-2,-2
二流演员，三流演技，四流剧情。1星都嫌多。,-2,-1,-1,-2,-2
"一部以爱情为主题的惊悚片，一切由爱开始，由爱结束，虽然没有那么恐怖，但是剧情很好，绝对值得一看，尤其几位主演，演技棒棒的，制作也很精良！
惊悚恐怖是表面上的东西，它真正想传达的是震慑人性，震慑心灵的精神层面的东西。看电影好像不应该肤浅的追求感官上的刺激，应该追求它能给予良心之作！",1,1,1,-2,-2
一点需要动脑筋的情节都没有，演出来的戏份还没有剧情简介多，好几处台词尴尬癌晚期，是删了多少。两星全给美术，布景造型真不错。不吓人，连音效都没有，夏文汐的角色让惠英红来演多好！来看华哥的，结果华哥演的也没魄力，sosad,-2,-1,-1,1,-2
技术方面均属一流，林心如真是有韵味的美，而且出人意料的3D效果很好。这才是华语惊悚片的正确打开方式。,-2,-2,1,-2,1
美术和化妆与用心的镜头等，让女主风华绝代。,-2,-2,1,-2,-2
从小就很喜欢林心如，个人觉得这样的恐怖片在国内绝对算幼稚，值3星，家知道广电总局的规定，不要太苛刻，直接来句没鬼打一星，你大爷的，有鬼能上映吗？这部电影无论演员的演技还是电影的拍摄质量在国内恐怖片来说都算是优秀，看点映时林心如说删了好多恐怖镜头，主创也很无奈，希望大家都去支持,-2,-2,1,-2,-2
看完才发现是真的不错，起码相比一些垃圾电影来说能把故事讲述的很清楚，再加入一些爱情和亲情，我觉得很完整了起码，场景和人物的表演也属上乘！回头再来打分，我还是给5分！那些瞎鸡巴乱搞的，搞清楚先，这本来就是一部悬疑惊悚片！！！,-2,1,1,1,-2
四十岁的林心如，奉献了在电影职业生涯上最完美的表演，流畅的剧情，华美的道具，致敬了《歌剧魅影》和《夜半歌声》，还有那句调侃民国电影审查制度的台词，是华语恐怖片的新高度吧，希望那些低劣的恐怖制作不要再来伤害中国的电影市场了！,-2,1,1,-2,-2
场景制作精良，服饰更是华丽，抛开了以往惊悚片的粗制滥造，特别是人物内心的表现，将内心的恐慌和束缚表现的淋漓尽致，恐惧片的实质下，是一个故事片，故事情很丰富，值得一看的电影！,-2,1,1,1,-2
支持首部走出国门即将登陆北美的国产惊悚片，魔宫魅影画面、音效、置景精美，故事饱满、人物立体，拒绝五毛钱特效、一惊一乍低成本惊悚片，惊悚片也应该有大片范[强],-2,1,1,-2,1
故事完整、精彩，心如的扮相很棒,-2,1,1,-2,-2
鉴于大家评分都低，我决定打个5星，这是一个关于救赎的爱情片……夹杂了一些恐怖元素，但是不算多，很到位的3d恐怖特效和寻龙诀可以媲美，相较于朝内又有了很大进步，林心如依旧很美，她真的也是一点也没放弃过国产恐怖片，而且越来越进步，十分看好。,-2,-2,1,-2,1
大家都是为了紫薇格格去的吧，我发现林心如演的恐怖片票房都不会差…,-2,-2,1,-2,-2
借北西名的全新故事，由书信牵起的情谊，剧情不讨厌，却有股子刻意而为的文青味道。最戳人的还是那对老夫妇。,-2,0,1,-2,-2
国产爱情片那么多，却很少有如本片这样描述人与人之间最基本情感的。 别具一格的故事设定，吴秀波+汤唯的绝配情侣，写的是爱情，说的是人生，薛晓路剧本大赞。书信带来时间和距离上的发酵，在书缘与情缘之间牵了一根红线。自我否定的辩证人生观，换取向死而生的顿悟，在查令十字街84号记录下永远,-2,1,1,-2,-2
