content,主题,故事,人物,影像,效果
美术确实很好，情节确实是薄弱，说实话尤其不喜欢最后蛇母的反转，缺乏一种从主题层面构建人物矛盾和剧情矛盾的整体性。举个例子，《X战警：第一战》最后万磁王的反转，是从故事主题上就反复铺垫了的。而蛇母最后的反转，与整个爱情故事缺乏联系，故事主题也没有往深了去谈人妖矛盾（写得太浅太浅），就显得为了反转而反转，看得很别扭。那场床戏我倒没有觉得很突兀，虽然也谈不上水到渠成，反正就是个福利呗。,-1,-1,-2,1,-2
影片得出来主创的用心和诚意，团队不卖惨情节不作妖老老实实讲完一个故事，虽然有些地方太牵强但是瑕不掩瑜，片头的水墨效果异常惊艳，山水风景也都很好看，小白很美许宣竟然是耐看型哈哈哈哈，值得二刷！,-2,-1,1,1,-2
捕，捕蛇者说？男主脸就是一般武侠剧男主的脸，女主脸就是网红脸，看一次忘一次。剧情乱七八糟，毫无逻辑可言，除了画面精致，优点乏善可陈，所谓成人电影不是女性裸露身体，说话吊嗓子就是成人电影。带着期待去，看到一半只想刷手机。,-2,-1,-1,1,-2
国产3D动画的技术力，美术背景的渲染以及人物建模全都让人赏心悦目。导演真实腿控，各种大白腿，尤其是初见狐狸精老板娘那里极为惊艳。剧本上还真没怎么拖后腿，起承转合除了后面有点赶没啥毛病，但不得不说动画题材还是占了点便宜，可是近十年来大陆最好看的白娘子故事片居然是这个，那之前各种真人影视剧也有些丢脸吧。虽然是故事新编，但是将“爱”这个主题展现的还真不错，最后那幕我真的有点被感动了....,1,-2,-2,1,-2
华纳注资，中美合拍，助力追光动画文体两开花，安排！美轮美奂，颇具匠心的视觉效果，并将传统的好莱坞叙事模式成功嫁接到中国民间耳熟能详的奇幻故事中。虽有瑕疵，但至少能看出其努力的方向，不论立意还是制作，都算是追光动画的顶峰水平了。按这个路子继续拍下去，还可以在破产的边缘挣扎一翻，继续加油哦，国漫之光？！,1,-2,-2,1,-2
画面尚可，故事不足，靠男主推动剧情，牺牲了小白的反抗意识，削弱了这个角色的光彩。,-2,-1,-2,0,-2
人生在世，苦多乐少，所以要记住经历过的美好。或许就是因为先有了这句话，才有了这个故事，可也正是因为太想要表达这个主旨，导致故事很假，人为雕琢的痕迹极强。前五分钟，画风精美，水墨画融合山水，让人一下子沉浸在故事里，可是随着倒叙剧情的开始，故事就开始走偏，为了剧情的矛盾冲突，导致人物情感极其淡薄，以至于两人在塔内相拥入眠，显得极其突兀。中间往后的剧情，可以看到太多片子的影子，赵灵儿和李逍遥，锁妖塔，兑换宝物，倩女幽魂等等，让人出戏的同时，也明白创作者想表达的想法，但就是会太刻意。即便如此，看到这部片子，还是会觉得国漫依旧在进步，需要类似的推陈出新，鼓励。,-2,-1,-1,1,-2
应该是今年最好的国产动画电影啦！制作精良，选题巧妙，音乐 美术 布景 人设 都很好，最后还玩一波情怀加分，美中不足的是人物表情不够生动，情节简单，转折略带生硬等等，但瑕不掩瑜～如果有人想看可以陪ta二刷哦～,1,-1,-1,1,1
只能说色调还可以的，情节很普通，演员的演技很一般。还是怀念以前的武侠片。,-2,0,0,1,-2
我为了导演在试图使用长镜头给两颗星。虽然长镜头既没有叙事作用，技巧也不牛，即使是当做练习也好。不过面对这样稀烂的剧本，布满狗血和上个世纪的破烂设定和矛盾，真的看的人难受。,-2,-1,-2,1,-2
除了一些时代印记，整体故事结构糟糕，镜头冗长，说的是梨园事，编导里没有谁真懂梨园中人，何必去拍这个一个自己都不了解的领域呢,-2,-1,-2,-1,-2
事实证明，绝大多数的公益电影只能体现“公益”而完全对不起“电影”二字。中间突然出现的一个超糊画质的镜头，是剧组补镜头的时候租不起摄影机了么？毫无章法疯狂乱抖的画面看的脑壳疼，景别瞎卡，剪辑完全没有严谨可言……这差不多是我们系学生作品的水准，好不了多少。故事完成度太低，铺了一堆线索出去，最后都忘了圆回来，前半段至少节奏感还在，从那母子俩的家里出来之后的情结，几乎是在凑时长，说教意味太过浓厚，大段的播音腔“朗诵”配上完全不知道在哪的空镜画面，硬生生搞成一段忏悔录，我以为“时长不够空镜凑”的办法只有学生为了凑作业时长时才会用……唯一的亮点在演员身上，为张琛同学打call，角色的痞性、反转、同自我及父母的和解，一直在角色里，很优秀……,-2,-1,1,-1,-1
看热闹，内涵太僵硬，光线偏阴暗，不太适合小朋友，大人看会觉得没意思,-1,-2,-2,-1,-2
剪辑，演技，布景一塌糊涂，严重怀疑是洗钱剧,-2,-2,-1,-1,-1
9月15日12点10在建邺万达8号厅观影《十二生肖之福星高照朱小八》这是部国产动画根据神话传说制作的一个故事，人物，内容都不错，画面鲜艳适合儿童观影。不过宣传鬼啊、神啊对儿童智力发展科学意识有多大帮助不得而知？鬼神力无穷大是中国人创造哈哈…,-2,1,1,1,-2
其实在国产片里真的算不错的了，我能给到6.5吧，可以看出来导演很多都在致敬温子仁的招魂系列，但无奈可能因为要过审的原因没有太过火，而且镜头语言和运动都是硬伤，吓人的手法明显可以感觉还可以更高级更新颖。加油吧国产恐怖片！,-2,-2,-2,-1,-2
有点泰国惊悚片的味道了，说实话我好几次被吓的冷汗都出来了；虽然有一些场景还是感觉逻辑不通，但至少画面和节奏不渣。本来我都不知道这部电影，但是我对象说要看，那就看了这部，现在的问题是，他不在家的时候我怎么办？,-2,-1,-2,1,-2
"起码堆了七八部恐怖片的设定和惊吓桥段吧，虽然画面噪点多得像是拿5D拍的，各种完成度一般的温氏jump scare桥段密集到让观众脱敏，情节也依旧令人无力吐槽，但小成本能弄成这样，确实算得上是矮个儿将军了。
（在内地拍恐怖片真是太辛苦了……）",-2,-1,-2,-1,-2
3.5分，我觉得算是很良心的国产恐怖片了吧！编剧很多，剧本可以看出有认真讨论过，逻辑瑕疵不多前后还可以呼应，而且为了过审自然是不会直写鬼鬼的，但最后结局明显委婉地点出了其实就是鬼鬼片。色调和运镜使用过关吧，就是很多地方还是免不了咋咋呼呼的吓人老套桥段，还能看到很多电影的影子，演员演技也都没有出戏，影院观影效果不错。,-2,-1,1,1,1
音效是真的不错，画面是真的吓人，剧情是真的一般，但是，看的还真爽！,-2,0,-2,1,1
被同学拉去看，恐怖片套路大合集嘛，然后我对Jump Scare 基本免疫，所以笑的还蛮开心，比较没意思的是没啥新意（本来就不该有期待），几个长镜头还行，一星半吧,-2,-1,-2,1,-2
个人觉得这真的已经是国产恐怖片里较好的了，最后结尾还给出暗示了是有鬼的而不只是精神病之类的了，里面有些画面还不错,-2,-2,-2,1,-2
"23点的场次，提前去了一个小时，在哪里无聊到做数独[允悲]
总体来说，国产电影中，相当不错的恐怖片了，音效搭配挺不错，镜头方面有待进步。
但由于天朝特殊国情，恐怖片不能有鬼，所以结局很是尴尬。但看片尾导演貌似有点小野心，想拍续集。不过续集还是就算了吧。
另外，我为什么要一个人去看这部电影！这个场次就5个人！前后还都是小情侣。每当有恐怖镜头时，前后一看，都是搂在一起，emmm",-2,-1,-2,-1,1
人物的内在逻辑很混乱，讲不明白为什么行动，一个这样这样的人下一秒就那样那样。推动剧情发展全靠角色嘴说台词，那不就是电视剧了？某些镜头还挺好看的，比如那个都是镜子和监视器的房间的两组镜头，时长有限想加的东西太多了,-2,-1,-1,1,-2
演而优则导？问题是我也没见你们演得炉火纯青过啊。前有肖央的《天气预爆》，都哪里来的自信还专挑科幻片练手。偶尔五毛特效，主要还靠巴拉巴拉小魔仙级的土味高科技画面撑场。小米影业作为出品方之一，硕大的高架桥广告牌都立了，就不能再贡献一下自家的全家桶，小爱同学配音还能比电影里头的那个更膈应？除了男主家里是土尴的 2026 年设定，周围环境都停留在 2016 年。没吃过猪肉还没见过猪跑，科幻不是你想来，想来就能来。纵然最后剧情上补了个反转，也动摇不了一星烂片的本质。,-2,-2,-2,-1,-1
典型的科幻设定只是强行植入却对故事本身没什么作用的作品。其实吧，尽管明显有各种以往作品的影子，看起来就是个拼凑，但至少有个勉强可以自圆其说的故事底子——但完成得实在是太糟糕了。各种莫名所以的慢镜头滥用、动不动以十秒计的纯广告，把影片节奏完全摧毁。而人物塑造也全然失败，以至于不管剧情该紧张还是感动的时候，观众都只能尬笑……郭涛面子倒是挺大的，找到这么多人客串。另外谁能告诉我，那群巴啦啦小魔仙出现有什么用？,-2,-1,-1,-1,-2
大陆剧本有个我特别不喜欢的就是容易做得很大，这个化蝶系统卖了就行了，还要上升到掌握他的就是神，男主反派都是在这一点意识层面上犹疑，只不过男主有回头路可走，但同时写男主也集中了两个我特别不喜欢的点，非要有前史（死女儿之类）和现在被冤枉，总之不这样就不知道将一个人写出行动力，世界上但凡能做出研究的人，他们的行动力去好好琢磨，完全不用下到这一笔。这个电影和上海堡垒一样，一个“仙藤”一个“化蝶”，不知道还以为走进玄幻片场，同时男主角和《流浪地球》一样做出了砸人工智能的幼稚行为。此外，服装造型和场景设计都十分难看，属于很陈旧的科幻片就要有荧光色和“未来材质”的概念。,-2,-1,-1,-1,-2
逻辑是成立的，不知道是否受催眠大师的启发，故事逻辑是一样的，扣在在于这是一场虚拟。问题是节奏和腔调一般，画面也一般，尤其是最后夫妇俩的感情戏，画面不怎么高明。但如此低分，有点矫枉过正了。何况还有还这么多角的客串呢。,-2,0,-2,-1,-2
早前听到向来演草根土气影片的郭涛，要导科幻片就觉得极其不靠谱，果然如此！剧作（故事、世界观、人设）、表演、台词、制作、服化道、灯光摄影、场面调度、节奏等等全面奔溃！灾难级别的大烂片。看来郭涛导演的第一部电影也是最后一部了！。。。,-1,-1,-1,-1,-1
IP！IP！IP！ 中国的电影人们还能干点别的吗？中国那些学历杠杠的电影人们，一点创作能力都没有吗？ 即便是翻拍，你也拍好看点啊？？ 一点电影美学没有，就是常规镜头换来换去，跟学生作品似的。拍个这破玩意儿出来圈钱，中国观众就这么好忽悠吗？,-2,-2,-2,-1,-2
2倍速看完依旧觉得浪费时间，这片子从写剧本到后期超不过一星期吧？？穿帮，偏色，台词僵硬，感情线强扭，逻辑混乱，几乎集所有影视剧瑕疵于一身。,-2,-1,-1,-1,-2
